"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2019년 10월 08일","17.700","17.490","17.860","17.305","91.07K","0.91%"
"2019년 10월 07일","17.540","17.665","17.700","17.435","35.22K","-0.43%"
"2019년 10월 06일","17.615","17.598","17.688","17.580","-","-0.06%"
"2019년 10월 04일","17.625","17.630","17.745","17.330","59.58K","-0.29%"
"2019년 10월 03일","17.676","17.630","17.845","17.515","70.00K","-0.04%"
"2019년 10월 02일","17.683","17.310","17.730","17.240","70.48K","2.20%"
"2019년 10월 01일","17.302","17.045","17.375","16.940","82.42K","1.79%"
"2019년 09월 30일","16.998","17.590","17.660","16.980","96.15K","-3.30%"
"2019년 09월 29일","17.578","17.595","17.657","17.555","-","-0.42%"
"2019년 09월 27일","17.652","17.885","17.960","17.345","134.22K","-1.19%"
"2019년 09월 26일","17.864","17.915","18.050","17.760","0.52K","-0.89%"
"2019년 09월 25일","18.024","18.670","18.695","17.865","0.22K","-2.99%"
"2019년 09월 24일","18.579","18.640","18.710","18.285","0.16K","-0.44%"
"2019년 09월 23일","18.661","17.850","18.685","17.850","0.13K","3.40%"
"2019년 09월 22일","18.047","18.052","18.058","18.012","-","1.39%"
"2019년 09월 20일","17.799","17.805","17.980","17.800","0.07K","-0.20%"
"2019년 09월 19일","17.835","17.785","17.930","17.670","0.10K","-0.19%"
"2019년 09월 18일","17.869","18.060","18.060","17.570","0.16K","-1.21%"
"2019년 09월 17일","18.088","17.835","18.090","17.835","0.02K","0.63%"
"2019년 09월 16일","17.974","17.775","17.940","17.775","0.06K","0.85%"
"2019년 09월 15일","17.823","17.517","17.843","17.517","-","1.76%"
"2019년 09월 13일","17.515","18.005","18.200","17.430","0.30K","-3.37%"
"2019년 09월 12일","18.125","18.130","18.440","18.080","0.78K","0.05%"
"2019년 09월 11일","18.116","18.180","18.180","18.050","0.04K","-0.08%"
"2019년 09월 10일","18.131","18.000","18.185","18.000","0.01K","0.08%"
"2019년 09월 09일","18.116","18.095","18.205","18.080","0.06K","-0.83%"
"2019년 09월 08일","18.267","18.262","18.282","18.157","-","1.12%"
"2019년 09월 06일","18.065","18.600","18.795","18.090","0.20K","-3.66%"
"2019년 09월 05일","18.752","19.510","19.510","18.730","0.20K","-3.80%"
"2019년 09월 04일","19.493","19.320","19.425","19.320","0.05K","1.60%"
"2019년 09월 03일","19.186","18.585","19.190","18.470","0.06K","3.75%"
